,L1,YEAR,PR,D,F,DOLLARS,L2,OUTLET,UNITS
2501,1,2011,184,292,1040,5708.65,10,0,3096
2502,2,2011,11,0,81,481.05,14,0,96
2503,0,2007,5,0,28,178.95,4,0,33
2504,1,2007,20,3,64,251.13,10,0,142
2505,2,2007,2,0,4,19.44,14,0,6
2506,0,2008,278,46,1336,11971.57,4,0,2246
2507,1,2008,531,622,2130,10944.37,10,0,6284
2508,2,2008,42,38,159,718.96,14,0,220
2509,0,2009,304,17,1150,10091.99,4,0,1905
2510,1,2009,459,577,1957,11692.3,10,0,6117
2511,2,2009,46,66,180,805.02,14,0,237
2512,0,2010,294,104,1133,9463.92,4,0,1797
2513,1,2010,445,126,1931,10024.61,10,0,4886
2514,2,2010,52,10,196,693.85,14,0,203
2515,0,2011,279,66,1008,9320.79,4,0,1535
2516,1,2011,552,158,1952,10816.63,10,0,5362
2517,2,2011,40,0,114,489.12,14,0,133
2518,0,2007,6,3,18,77.33,4,0,19
2519,1,2007,19,5,45,90.44,12,0,58
2520,2,2007,1,0,1,17.94,14,0,6
2521,0,2008,167,65,747,5364.35,4,0,1170
2522,1,2008,384,377,1189,2900.78,10,0,1648
2523,2,2008,24,32,110,374.52,14,0,115
2524,0,2009,179,104,607,3533.89,4,0,696
2525,1,2009,339,488,1056,3000.06,10,0,1630
2526,2,2009,15,13,72,413.51,14,0,127
2527,0,2010,156,84,628,3790.23,4,0,717
2528,1,2010,344,179,1215,3265.91,10,0,1776
2529,2,2010,27,12,99,320.99,14,0,116
2530,0,2011,161,61,615,3752.72,4,0,635
2531,1,2011,390,270,1155,3158.97,10,0,1662
2532,2,2011,23,1,59,216.73,14,0,64
2533,0,2007,5,2,20,140.68,4,0,22
2534,1,2007,6,2,18,70.38,10,0,27
2535,2,2007,0,0,2,15.48,14,0,2
2536,0,2008,305,131,1246,11017.8,4,0,1808
2537,1,2008,258,164,921,4232.97,10,0,2014
2538,2,2008,15,3,75,565.22,14,0,90
2539,0,2009,232,138,909,10065.61,4,0,1672
2540,1,2009,212,238,939,5774.19,10,0,2705
2541,2,2009,16,0,64,626.4,14,0,101
2542,0,2010,413,176,1426,14963.86,4,0,2782
2543,1,2010,342,380,1532,7933.43,10,0,4001
2544,2,2010,23,1,124,803.64,14,0,158
2545,0,2011,375,78,1430,14497.99,4,0,2446
2546,1,2011,426,333,1865,7714.5,10,0,3909
2547,2,2011,29,0,135,930.45,14,0,185
2548,0,2007,5,0,19,111.47,4,0,32
2549,1,2007,10,12,42,109.64,10,0,69
2550,2,2007,1,0,9,54.66,14,0,34
2551,0,2008,216,0,940,5829.97,4,0,1486
2552,1,2008,393,552,1711,6546.24,10,0,4876
2553,2,2008,47,0,225,1096.28,14,0,402
2554,0,2009,213,11,893,5876.83,4,0,1348
2555,1,2009,440,630,1636,7543.49,10,0,5232
2556,2,2009,55,0,223,1222.17,14,0,411
2557,0,2010,230,34,1091,6171.31,4,0,1467
2558,1,2010,409,511,1732,8169.58,10,0,5824
2559,2,2010,51,0,211,987.88,14,0,317
2560,0,2011,224,1,1014,6922.92,4,0,1413
2561,1,2011,402,459,1967,8418.22,10,0,5261
2562,2,2011,52,0,217,1046.66,14,0,339
2563,0,2007,3,1,14,58.75,4,0,17
2564,1,2007,10,26,26,113.41,8,0,73
2565,2,2007,0,0,1,2.39,14,0,1
2566,0,2008,97,34,450,3714.21,4,0,787
2567,1,2008,317,932,1129,4878.37,10,0,3105
2568,2,2008,6,0,55,388.59,14,0,90
2569,0,2009,119,31,513,3747.12,4,0,774
2570,1,2009,275,828,1087,4617.59,10,0,2565
2571,2,2009,9,0,48,346.9,14,0,68
2572,0,2010,212,34,767,4770.85,4,0,1043
2573,1,2010,298,828,1179,5135.3,10,0,2787
2574,2,2010,17,0,84,535.98,14,0,116
2575,0,2011,227,11,864,6068.68,4,0,1023
2576,1,2011,406,1074,1332,5342.39,10,0,2942
2577,2,2011,19,0,88,523.58,14,0,122
2578,0,2007,5,0,22,146.03,4,0,46
2579,1,2007,13,0,37,108.92,10,0,68
2580,2,2007,1,0,7,63.5,14,0,55
2581,0,2008,301,0,1309,14249.72,4,0,2907
2582,1,2008,392,561,1730,7655.75,10,0,4691
2583,2,2008,68,0,245,2080.25,14,0,823
2584,0,2009,316,26,1219,13039.24,4,0,2534
2585,1,2009,274,517,1554,7965.52,10,0,4286
2586,2,2009,84,2,261,1921.3,14,0,654
2587,0,2010,337,100,1362,12571.86,4,0,2617
2588,1,2010,383,332,1876,9080.73,10,0,5646
2589,2,2010,69,0,261,1692.18,14,0,558
2590,0,2011,328,27,1330,13263.49,4,0,2372
2591,1,2011,423,191,2074,9938.3,10,0,5309
2592,2,2011,73,2,274,1428.62,14,0,463
2593,0,2007,5,1,22,206.17,4,0,60
2594,1,2007,14,18,53,199.14,10,0,124
2595,2,2007,1,0,7,41.54,14,0,36
2596,0,2008,287,6,1274,13810.19,4,0,3175
2597,1,2008,476,846,1928,7665.48,10,0,5226
2598,2,2008,51,0,255,1575.65,14,0,626
2599,0,2009,258,25,1146,10077.99,4,0,2248
2600,1,2009,489,862,1934,8482.84,10,0,4902
2601,2,2009,72,0,228,1175.79,14,0,435
2602,0,2010,297,16,1378,12243.52,4,0,2787
2603,1,2010,517,982,2039,8983.04,10,0,5604
2604,2,2010,65,0,220,986.84,14,0,380
2605,0,2011,273,9,1181,13574.55,4,0,2510
2606,1,2011,486,651,1982,8323.53,10,0,5007
2607,2,2011,47,0,194,747.43,14,0,239
2608,0,2007,6,0,25,252.19,4,0,77
2609,1,2007,9,12,41,166.12,10,0,89
2610,2,2007,2,0,11,74.96,14,0,47
2611,0,2008,422,0,1551,35515.45,4,0,8388
2612,1,2008,494,626,1739,10008.46,10,0,6193
2613,2,2008,100,0,349,4882.16,14,0,1805
2614,0,2009,417,79,1520,36657.91,4,0,7892
2615,1,2009,483,675,1594,10475.52,10,0,5555
2616,2,2009,85,2,312,4163.7,14,0,1324
2617,0,2010,454,42,1667,41836.04,4,0,9632
2618,1,2010,530,754,2004,12072.13,10,0,6728
2619,2,2010,79,2,351,4291.41,14,0,1324
2620,0,2011,467,35,1643,41239.64,4,0,7851
2621,1,2011,421,438,1941,10635.33,10,0,5873
2622,2,2011,84,3,339,2973.35,14,0,798
2623,0,2007,2,0,16,177.65,4,0,53
2624,1,2007,14,22,62,169.5,10,0,151
2625,2,2007,2,0,8,52.33,14,0,48
2626,0,2008,328,3,1351,15971.86,4,0,3747
2627,1,2008,393,554,1892,9866.38,10,0,6644
2628,2,2008,66,0,299,2240.09,14,0,881
2629,0,2009,339,72,1364,15436.07,4,0,3319
2630,1,2009,272,505,1760,11278.51,10,0,6633
2631,2,2009,93,8,310,2225.47,14,0,779
2632,0,2010,367,84,1498,16019.69,4,0,3574
2633,1,2010,406,622,2055,12312.29,10,0,7939
2634,2,2010,76,4,310,2211.79,14,0,775
2635,0,2011,313,5,1354,18210.63,4,0,3401
2636,1,2011,509,402,2379,13686.82,10,0,8563
2637,2,2011,72,0,309,2082.79,14,0,617
2638,0,2007,6,0,24,190.18,4,0,59
2639,1,2007,19,8,85,380.59,10,0,253
2640,2,2007,1,0,8,51.13,14,0,39
2641,0,2008,326,5,1433,14500.63,4,0,3423
2642,1,2008,489,628,2410,15434.34,10,0,10568
2643,2,2008,74,0,330,2672.48,14,0,1004
2644,0,2009,328,14,1242,12431.27,4,0,2688
2645,1,2009,318,459,1939,13262.92,10,0,8714
2646,2,2009,99,1,309,2211.71,14,0,752
2647,0,2010,307,10,1320,12162.91,4,0,2714
2648,1,2010,413,385,2312,12809.1,10,0,8886
2649,2,2010,72,4,297,1924.82,14,0,680
2650,0,2011,280,21,1249,12160.38,4,0,2361
2651,1,2011,553,556,2440,12325.32,10,0,7825
2652,2,2011,79,0,295,1574.47,14,0,500
2653,0,2009,247,106,958,5777.5,4,0,1191
2654,1,2009,286,391,1400,5415.71,10,0,2850
2655,2,2009,54,10,199,992.91,14,0,328
2656,0,2010,209,60,959,5500.79,4,0,1180
2657,1,2010,358,200,1597,6631.06,10,0,3634
2658,2,2010,57,18,285,1441.61,14,0,432
2659,0,2011,232,17,1075,6690.94,4,0,1203
2660,1,2011,384,172,1739,7291.42,10,0,3767
2661,2,2011,50,0,276,1426.0,14,0,403
2662,0,2008,65,0,309,1779.46,4,0,366
2663,1,2008,80,384,676,2843.02,10,0,2015
2664,2,2008,4,0,29,146.99,14,0,41
2665,0,2009,158,63,688,4931.98,4,0,1002
2666,1,2009,236,617,1470,7226.95,10,0,4331
2667,2,2009,7,0,42,270.34,14,0,64
2668,0,2010,220,26,933,6012.88,4,0,1407
2669,1,2010,329,887,1865,8106.78,10,0,5396
2670,2,2010,7,0,70,377.36,14,0,90
2671,0,2011,286,50,1140,8823.18,4,0,1749
2672,1,2011,507,1100,2424,11909.76,10,0,6797
2673,2,2011,22,0,84,397.18,14,0,82
2674,0,2007,3,2,8,30.75,4,0,6
2675,1,2007,6,4,22,13.51,10,0,12
2676,2,2007,1,1,3,2.99,14,0,1
2677,0,2008,96,81,340,1414.61,4,0,252
2678,1,2008,256,313,838,1769.38,10,0,1090
2679,2,2008,29,22,77,223.25,14,0,80
2680,0,2009,99,66,378,1598.78,4,0,290
2681,1,2009,317,447,990,2431.95,10,0,1454
2682,2,2009,11,1,50,204.34,14,0,63
2683,0,2010,82,34,400,1973.05,4,0,361
2684,1,2010,346,428,912,2300.98,10,0,1414
2685,2,2010,21,1,80,296.76,14,0,80
2686,0,2011,107,32,410,1929.56,4,0,337
2687,1,2011,225,232,725,2133.38,10,0,1166
2688,2,2011,9,0,35,137.31,14,0,47
2689,0,2007,4,2,14,81.21,4,0,33
2690,1,2007,10,8,30,59.7,10,0,40
2691,2,2007,1,0,5,33.66,14,0,34
2692,0,2008,180,8,949,6566.66,4,0,1598
2693,1,2008,405,660,1305,4048.85,10,0,2443
2694,2,2008,46,0,200,940.93,14,0,383
2695,0,2009,184,20,866,5680.67,4,0,1287
2696,1,2009,294,420,1191,4478.7,10,0,2467
2697,2,2009,39,4,175,928.44,14,0,319
2698,0,2010,215,28,1002,6221.73,4,0,1461
2699,1,2010,298,176,1155,3949.9,10,0,2280
2700,2,2010,38,0,199,924.76,14,0,320
2701,0,2011,213,21,904,6345.51,4,0,1272
2702,1,2011,310,142,1267,4121.01,10,0,2285
2703,2,2011,43,0,189,850.27,14,0,281
2704,0,2007,4,0,16,87.51,4,0,26
2705,1,2007,14,7,50,226.6,10,0,171
2706,2,2007,2,0,6,23.87,14,0,18
2707,0,2008,193,0,909,5335.27,4,0,1204
2708,1,2008,508,708,2105,12677.9,10,0,8990
2709,2,2008,45,0,199,1114.59,14,0,381
2710,0,2009,217,16,827,4709.61,4,0,1100
2711,1,2009,383,705,1909,14241.24,10,0,9742
2712,2,2009,39,0,183,899.32,14,0,292
2713,0,2010,209,8,951,5331.16,4,0,1332
2714,1,2010,419,880,2194,14486.7,10,0,11715
2715,2,2010,55,0,215,849.01,14,0,296
2716,0,2011,206,1,916,5767.25,4,0,1230
2717,1,2011,465,508,1885,12576.63,10,0,8541
2718,2,2011,37,0,198,961.18,14,0,310
2719,0,2008,74,0,360,2035.94,4,0,487
2720,1,2008,186,308,818,4490.11,10,0,3304
2721,2,2008,20,0,104,442.95,14,0,169
2722,0,2009,197,21,791,4224.43,4,0,1037
2723,1,2009,345,763,1729,11322.59,10,0,7942
2724,2,2009,44,0,187,948.31,14,0,305
2725,0,2010,211,34,945,4953.12,4,0,1243
2726,1,2010,351,709,1910,10088.93,10,0,7720
2727,2,2010,58,4,191,1004.95,14,0,345
2728,0,2011,160,0,863,5502.64,4,0,1188
2729,1,2011,369,562,1839,10291.12,10,0,6405
2730,2,2011,36,0,176,865.82,14,0,270
2731,0,2007,4,0,19,250.13,4,0,70
2732,1,2007,26,6,91,377.14,10,0,220
2733,2,2007,2,0,11,125.64,14,0,95
2734,0,2008,339,12,1534,23410.78,4,0,5644
2735,1,2008,507,326,2052,9408.76,10,0,5862
2736,2,2008,88,0,360,4412.5,14,0,1670
2737,0,2009,353,74,1420,21044.45,4,0,5073
2738,1,2009,443,383,1973,9997.55,10,0,5188
2739,2,2009,101,0,385,4058.72,14,0,1357
2740,0,2010,351,31,1525,21676.54,4,0,5515
2741,1,2010,459,108,2064,9256.61,10,0,5176
2742,2,2010,83,0,367,3740.31,14,0,1266
2743,0,2011,338,6,1520,24010.63,4,0,4986
2744,1,2011,513,250,2146,9431.17,10,0,5409
2745,2,2011,89,0,324,2697.33,14,0,833
2746,0,2007,2,0,13,64.42,4,0,17
2747,1,2007,11,4,30,58.5,10,0,38
2748,2,2007,1,0,6,38.55,14,0,35
2749,0,2008,167,1,777,4671.17,4,0,1201
2750,1,2008,369,435,1167,2898.96,10,0,1884
2751,2,2008,41,1,187,946.43,14,0,391
2752,0,2009,140,16,633,4327.25,4,0,1009
2753,1,2009,266,218,908,2501.19,10,0,1510
2754,2,2009,39,4,138,643.65,14,0,220
2755,0,2010,217,26,880,5744.75,4,0,1372
2756,1,2010,348,333,1244,3775.0,10,0,2202
2757,2,2010,40,0,175,773.1,14,0,268
2758,0,2011,202,21,885,7219.38,4,0,1374
2759,1,2011,350,231,1373,3794.11,10,0,2228
2760,2,2011,47,0,184,931.63,14,0,311
2761,0,2007,3,0,16,83.94,4,0,20
2762,1,2007,7,8,42,122.56,10,0,85
2763,2,2007,1,0,5,44.18,14,0,42
2764,0,2008,226,1,1134,10308.51,4,0,2216
2765,1,2008,300,588,1512,9568.53,10,0,6896
2766,2,2008,52,1,254,1886.99,14,0,705
2767,0,2009,231,31,1000,8265.85,4,0,1668
2768,1,2009,288,777,1654,10600.82,10,0,6635
2769,2,2009,53,3,232,1683.22,14,0,502
2770,0,2010,285,64,1260,8524.17,4,0,1950
2771,1,2010,422,872,1993,11863.29,10,0,7598
2772,2,2010,49,8,236,1312.1,14,0,431
2773,0,2011,256,6,1150,8669.56,4,0,1658
2774,1,2011,406,650,2034,11520.04,10,0,7007
2775,2,2011,71,0,242,1154.76,14,0,333
2776,0,2007,3,0,14,47.36,4,0,17
2777,1,2007,12,13,38,109.78,10,0,60
2778,2,2007,1,0,6,23.41,14,0,19
2779,0,2008,178,0,1025,6926.91,4,0,1495
2780,1,2008,400,477,1459,6031.02,10,0,3832
2781,2,2008,46,0,228,837.64,14,0,304
2782,0,2009,203,10,873,5401.96,4,0,1086
2783,1,2009,285,408,1326,6262.88,10,0,3550
2784,2,2009,38,0,220,794.07,14,0,254
2785,0,2010,265,24,1038,6097.75,4,0,1400
2786,1,2010,424,483,1591,7685.8,10,0,4388
2787,2,2010,50,0,207,881.19,14,0,284
2788,0,2011,250,4,1047,6549.14,4,0,1318
2789,1,2011,391,311,1702,7829.17,10,0,4270
2790,2,2011,53,0,197,727.1,14,0,244
2791,0,2007,4,0,13,76.75,4,0,22
2792,1,2007,16,15,60,102.84,10,0,65
2793,2,2007,3,1,9,42.41,14,0,24
2794,0,2008,285,20,1310,7806.76,4,0,1502
2795,1,2008,462,524,1873,7100.74,10,0,3857
2796,2,2008,67,4,257,1240.67,14,0,454
2797,0,2009,236,21,1056,6741.12,4,0,1287
2798,1,2009,394,484,1488,6611.17,10,0,3152
2799,2,2009,54,0,216,903.08,14,0,324
2800,0,2010,247,26,1152,6906.99,4,0,1430
2801,1,2010,430,416,1725,7525.09,10,0,3760
2802,2,2010,53,0,237,1042.99,14,0,341
2803,0,2011,270,5,1221,8893.34,4,0,1458
2804,1,2011,527,529,2080,8090.45,10,0,3879
2805,2,2011,49,0,214,1007.08,14,0,292
2806,0,2007,3,0,16,109.74,4,0,31
2807,1,2007,15,13,63,253.42,10,0,184
2808,2,2007,1,0,7,27.79,14,0,21
2809,0,2008,239,2,1161,7721.23,4,0,1706
2810,1,2008,436,702,2239,12381.49,10,0,8929
2811,2,2008,59,1,272,1623.73,14,0,625
2812,0,2009,238,8,1028,7378.19,4,0,1597
2813,1,2009,434,647,1975,12758.4,10,0,8057
2814,2,2009,79,0,277,1663.01,14,0,556
2815,0,2010,262,23,1189,7915.01,4,0,1853
2816,1,2010,431,911,2289,14209.24,10,0,9225
2817,2,2010,62,0,259,1614.28,14,0,509
2818,0,2011,271,15,1083,8194.15,4,0,1552
2819,1,2011,452,666,2299,14194.33,10,0,7745
2820,2,2011,70,0,272,1507.67,14,0,483
2821,0,2007,8,0,24,209.35,4,0,65
2822,1,2007,4,1,23,57.53,10,0,28
2823,2,2007,2,0,7,109.76,14,0,89
2824,0,2008,332,0,1250,26324.83,4,0,6564
2825,1,2008,303,444,1241,4625.64,10,0,3126
2826,2,2008,100,1,270,3965.53,14,0,1635
2827,0,2009,303,82,1176,24335.06,4,0,5435
2828,1,2009,314,449,1176,4040.77,10,0,2536
2829,2,2009,82,4,252,3532.08,14,0,1223
2830,0,2010,366,65,1339,22002.73,4,0,5178
2831,1,2010,412,554,1397,4780.93,10,0,3089
2832,2,2010,53,0,230,2792.29,14,0,966
2833,0,2011,317,0,1346,21590.32,4,0,4267
2834,1,2011,443,616,1483,4836.57,10,0,3299
2835,2,2011,64,0,264,1845.55,14,0,569
2836,0,2008,175,0,698,7161.26,4,0,1522
2837,1,2008,240,554,1006,6348.31,10,0,4255
2838,2,2008,42,0,158,1297.48,14,0,499
2839,0,2009,353,24,1337,12598.57,4,0,2620
2840,1,2009,394,912,1634,10547.97,10,0,6165
2841,2,2009,96,0,282,2157.52,14,0,688
2842,0,2010,363,32,1496,13063.43,4,0,2895
2843,1,2010,380,669,1765,11473.92,10,0,6681
2844,2,2010,72,0,284,1753.18,14,0,574
2845,0,2011,374,7,1519,14397.15,4,0,2718
2846,1,2011,462,570,2015,12806.48,10,0,6741
2847,2,2011,87,0,308,1781.05,14,0,558
2848,0,2007,3,0,11,66.75,4,0,26
2849,1,2007,9,8,22,78.87,10,0,53
2850,2,2007,2,0,8,44.9,14,0,41
2851,0,2008,202,0,943,6586.71,4,0,1602
2852,1,2008,369,695,1116,4659.17,10,0,2857
2853,2,2008,63,1,228,1551.88,14,0,616
2854,0,2009,224,11,906,7105.87,4,0,1549
2855,1,2009,386,617,1038,4827.38,10,0,2610
2856,2,2009,69,0,211,1435.4,14,0,474
2857,0,2010,268,43,1047,7948.56,4,0,1875
2858,1,2010,369,611,1245,5388.93,10,0,3010
2859,2,2010,48,1,192,1233.15,14,0,384
2860,0,2011,246,23,1089,9506.88,4,0,1775
2861,1,2011,380,388,1355,5044.33,10,0,2611
2862,2,2011,51,0,219,1073.41,14,0,322
2863,0,2007,2,1,11,80.25,4,0,17
2864,1,2007,5,8,14,45.45,12,0,33
2865,0,2008,85,8,459,2680.17,4,0,526
2866,1,2008,157,348,935,2958.68,10,0,1816
2867,2,2008,1,0,30,121.69,14,0,31
2868,0,2009,93,10,484,2505.11,4,0,496
2869,1,2009,207,416,957,2816.58,10,0,1630
2870,2,2009,3,0,26,151.6,14,0,32
2871,0,2010,152,22,610,3307.08,4,0,679
2872,1,2010,266,357,1214,3096.7,10,0,1732
2873,2,2010,7,0,44,158.91,14,0,43
2874,0,2011,185,3,726,4283.43,4,0,762
2875,1,2011,270,353,1242,3325.69,10,0,1677
2876,2,2011,9,0,61,319.01,14,0,78
2877,0,2007,2,2,16,108.97,4,0,25
2878,1,2007,13,8,34,157.59,10,0,87
2879,2,2007,0,0,2,15.86,14,0,4
2880,0,2008,153,77,611,6184.92,4,0,1311
2881,1,2008,220,458,1206,5545.61,10,0,3363
2882,2,2008,9,3,75,528.24,14,0,126
2883,0,2009,165,91,666,7270.55,4,0,1485
2884,1,2009,240,618,1248,5946.94,10,0,2990
2885,2,2009,11,2,77,671.93,14,0,151
2886,0,2010,268,139,1086,10108.26,4,0,2332
2887,1,2010,364,750,1458,5546.9,10,0,2974
2888,2,2010,20,6,110,785.41,14,0,242
2889,0,2011,328,163,1275,12235.63,4,0,2234
2890,1,2011,518,1073,1416,5828.1,10,0,3021
2891,2,2011,33,6,128,924.76,14,0,225
2892,0,2007,3,0,13,126.74,4,0,38
2893,1,2007,25,23,79,286.45,10,0,180
2894,2,2007,1,0,7,36.23,14,0,22
2895,0,2008,263,0,1248,8795.72,4,0,1959
2896,1,2008,519,572,2161,10079.95,10,0,4925
2897,2,2008,54,0,280,1582.28,14,0,591
2898,0,2009,287,26,1188,8361.68,4,0,1715
2899,1,2009,384,353,1741,9150.32,10,0,3860
2900,2,2009,66,0,271,1337.73,14,0,445
2901,0,2010,312,29,1319,9684.54,4,0,2091
2902,1,2010,466,343,1846,8785.35,10,0,4115
2903,2,2010,65,0,273,1390.82,14,0,474
2904,0,2011,282,39,1345,12867.21,4,0,2372
2905,1,2011,490,308,1988,9382.64,10,0,4358
2906,2,2011,71,0,282,1445.62,14,0,456
2907,0,2007,2,0,13,95.71,4,0,28
2908,1,2007,12,8,39,208.9,10,0,152
2909,0,2008,104,27,572,4630.24,4,0,924
2910,1,2008,188,400,1333,9265.41,10,0,6388
2911,2,2008,8,0,71,484.71,14,0,105
2912,0,2009,110,37,600,4937.52,4,0,988
2913,1,2009,180,328,1084,8067.46,10,0,4966
2914,2,2009,13,0,68,493.06,14,0,100
2915,0,2010,199,32,843,5393.51,4,0,1177
2916,1,2010,270,598,1481,9310.06,10,0,5655
2917,2,2010,14,4,84,479.31,14,0,120
2918,0,2011,193,4,866,5568.02,4,0,1000
2919,1,2011,364,844,1648,10561.42,10,0,6471
2920,2,2011,8,0,78,442.02,14,0,119
2921,0,2007,4,0,17,139.68,4,0,43
2922,1,2007,7,7,26,65.44,10,0,46
2923,2,2007,1,0,10,104.28,14,0,72
2924,0,2008,295,0,1256,12651.95,4,0,2970
2925,1,2008,447,689,1593,5477.93,10,0,3664
2926,2,2008,81,2,309,2570.11,14,0,1029
2927,0,2009,297,20,1269,11819.25,4,0,2559
2928,1,2009,425,711,1516,5838.61,10,0,3560
2929,2,2009,91,0,337,2540.87,14,0,908
2930,0,2010,326,6,1313,10944.77,4,0,2561
2931,1,2010,412,429,1675,6434.74,10,0,4164
2932,2,2010,62,0,271,1781.23,14,0,656
2933,0,2011,271,28,1198,11408.44,4,0,2138
2934,1,2011,412,224,1705,6620.79,10,0,3769
2935,2,2011,58,0,223,1116.02,14,0,366
2936,0,2007,6,0,22,158.01,4,0,25
2937,1,2007,13,8,49,208.43,12,0,105
2938,2,2007,1,0,8,30.95,14,0,12
2939,0,2008,237,1,1177,8511.71,4,0,1400
2940,1,2008,381,544,1732,9027.98,10,0,4703
2941,2,2008,38,0,204,928.81,14,0,260
2942,0,2009,246,15,1050,8029.19,4,0,1286
2943,1,2009,298,283,1455,10598.21,10,0,4674
2944,2,2009,47,0,187,918.7,14,0,243
2945,0,2010,244,7,1200,8828.67,4,0,1515
2946,1,2010,444,743,1791,10982.77,10,0,4868
2947,2,2010,34,1,183,893.8,14,0,227
2948,0,2011,256,55,1226,11087.96,4,0,1715
2949,1,2011,441,739,2089,12483.83,10,0,5555
2950,2,2011,52,0,237,1116.78,14,0,274
2951,0,2008,31,10,97,463.96,4,0,80
2952,1,2008,43,41,189,578.76,10,0,284
2953,2,2008,4,0,16,68.01,14,0,19
2954,0,2009,129,101,460,2069.95,4,0,367
2955,1,2009,285,294,1151,2933.95,10,0,1709
2956,2,2009,19,1,95,361.76,14,0,105
2957,0,2010,193,218,641,3279.51,4,0,632
2958,1,2010,275,112,1228,3213.32,10,0,1727
2959,2,2010,33,2,133,462.06,14,0,170
2960,0,2011,170,32,648,3416.06,4,0,591
2961,1,2011,327,205,1214,3757.25,10,0,2003
2962,2,2011,21,0,62,185.21,14,0,53
2963,0,2007,2,2,8,26.91,4,0,9
2964,1,2007,4,0,15,21.73,8,0,17
2965,0,2008,9,9,52,239.39,4,0,54
2966,1,2008,119,43,589,1297.79,12,0,895
2967,2,2008,1,0,6,22.39,14,0,6
2968,0,2009,27,33,71,371.68,4,0,56
2969,1,2009,90,60,450,1260.68,10,0,825
2970,2,2009,0,0,6,23.0,14,0,7
2971,1,2010,11,13,37,93.34,12,0,59
2972,2,2010,0,0,1,2.99,14,0,1
2973,0,2010,16,2,67,521.22,4,0,97
2974,1,2010,22,30,107,398.7,10,0,201
2975,2,2010,0,0,7,40.81,14,0,9
2976,0,2011,207,29,814,8874.07,4,0,1524
2977,1,2011,265,271,1195,3965.88,10,0,2239
2978,2,2011,15,0,78,512.34,14,0,98
2979,0,2007,1,0,6,46.42,4,0,15
2980,1,2007,11,11,41,60.36,10,0,50
2981,2,2007,1,0,7,14.86,14,0,13
2982,0,2008,195,0,976,6386.76,4,0,1438
2983,1,2008,479,636,1620,4572.17,10,0,3218
2984,2,2008,39,0,217,953.89,14,0,434
2985,0,2009,160,4,802,5086.21,4,0,1044
2986,1,2009,359,543,1333,5207.35,10,0,2817
2987,2,2009,36,2,170,711.63,14,0,305
2988,0,2010,240,21,983,5806.62,4,0,1300
2989,1,2010,380,436,1470,4709.88,10,0,2537
2990,2,2010,50,0,179,685.15,14,0,322
2991,0,2011,189,8,893,5916.6,4,0,1160
2992,1,2011,381,225,1534,4471.18,10,0,2437
2993,2,2011,21,0,138,514.0,14,0,252
2994,0,2007,4,0,23,157.21,4,0,36
2995,1,2007,15,19,58,355.76,10,0,199
2996,2,2007,2,0,9,33.33,14,0,21
2997,0,2008,281,8,1381,14206.08,4,0,2998
2998,1,2008,575,836,2161,15038.84,10,0,8898
2999,2,2008,61,0,266,1539.32,14,0,640
3000,0,2009,334,31,1293,12567.0,4,0,2557
3001,1,2009,499,932,2007,15222.59,10,0,7414
3002,2,2009,79,4,254,1227.74,14,0,520
3003,0,2010,367,45,1541,14820.02,4,0,3276
3004,1,2010,626,913,2397,18857.65,10,0,9918
3005,2,2010,71,0,268,1348.8,14,0,487
3006,0,2011,334,23,1453,15699.51,4,0,2840
3007,1,2011,566,537,2325,18417.09,10,0,9129
3008,2,2011,71,0,252,1153.75,14,0,384
3009,0,2007,3,3,11,36.16,6,0,6
3010,1,2007,17,12,50,117.86,10,0,81
3011,2,2007,2,1,4,32.89,14,0,11
3012,0,2008,118,139,506,2769.33,4,0,532
3013,1,2008,248,245,778,1552.96,10,0,1118
3014,2,2008,25,17,76,292.25,14,0,89
3015,0,2007,3,0,12,83.08,4,0,27
3016,1,2007,10,14,22,75.24,10,0,57
3017,2,2007,0,0,1,8.99,14,0,1
3018,0,2008,95,9,395,2854.27,4,0,565
3019,1,2008,169,175,1006,3758.11,10,0,2503
3020,2,2008,9,0,41,321.59,14,0,64
3021,0,2009,114,19,478,3469.75,4,0,766
3022,1,2009,169,163,1066,3916.92,10,0,2419
3023,2,2009,7,0,48,340.18,14,0,71
3024,0,2010,161,1,623,3859.88,4,0,895
3025,1,2010,225,279,1322,4686.45,10,0,3357
3026,2,2010,16,0,53,331.78,14,0,73
3027,0,2011,143,2,619,3866.53,4,0,746
3028,1,2011,189,206,1320,4569.93,10,0,3169
3029,2,2011,11,0,63,353.85,14,0,76
3030,0,2007,7,0,22,149.31,4,0,42
3031,1,2007,21,18,55,132.09,8,0,75
3032,2,2007,2,0,9,56.64,14,0,47
3033,0,2008,247,3,1176,10002.28,4,0,2272
3034,1,2008,437,970,1614,5475.08,10,0,3223
3035,2,2008,54,1,250,1691.16,14,0,658
3036,0,2009,270,67,1090,9607.41,4,0,2056
3037,1,2009,404,882,1482,5412.37,10,0,2757
3038,2,2009,68,0,242,1403.55,14,0,488
3039,0,2010,307,74,1272,10525.93,4,0,2366
3040,1,2010,496,617,1636,5879.14,10,0,3168
3041,2,2010,67,0,245,1368.7,14,0,481
3042,0,2011,309,58,1402,14313.42,4,0,2895
3043,1,2011,400,318,1826,6078.49,10,0,3276
3044,2,2011,63,0,248,2393.27,14,0,799
3045,0,2007,8,0,26,226.76,4,0,62
3046,1,2007,14,18,36,238.15,10,0,116
